entry_date,entry_price,exit_date,exit_price,pnl_pct,bars_held,exit_reason
2026-01-20T16:44:00,608.49,2026-01-20T16:52:00,607.22,-0.209,8,stop_loss
2026-01-21T10:01:00,605.59,2026-01-21T10:15:00,606.88,0.213,14,take_profit
2026-01-21T11:34:00,606.31,2026-01-21T11:37:00,606.0,-0.051,3,stop_loss
2026-01-21T16:37:00,611.0,2026-01-21T16:47:00,609.13,-0.306,10,stop_loss
2026-01-21T16:48:00,609.35,2026-01-21T17:15:00,607.86,-0.245,27,stop_loss
2026-01-21T18:02:00,607.62,2026-01-21T18:25:00,606.48,-0.188,23,stop_loss
2026-01-21T20:55:00,612.3,2026-01-21T21:45:00,614.4,0.343,50,take_profit
2026-01-21T22:40:00,612.96,2026-01-21T23:07:00,616.55,0.586,27,take_profit
2026-01-22T10:14:00,617.71,2026-01-22T11:16:00,617.5,-0.034,62,stop_loss
2026-01-22T11:28:00,617.49,2026-01-22T11:31:00,620.07,0.418,3,take_profit
2026-01-22T14:06:00,628.0,2026-01-22T14:33:00,633.22,0.831,27,take_profit
2026-01-22T18:44:00,645.32,2026-01-22T18:58:00,644.17,-0.178,14,stop_loss
2026-01-22T18:59:00,643.94,2026-01-22T19:16:00,646.27,0.362,17,take_profit
2026-01-22T20:31:00,644.77,2026-01-22T20:52:00,647.28,0.389,21,take_profit
2026-01-22T21:58:00,646.93,2026-01-22T22:43:00,648.27,0.207,45,take_profit
2026-01-23T20:00:00,663.02,2026-01-23T20:09:00,661.84,-0.178,9,stop_loss
2026-01-23T20:11:00,661.71,2026-01-23T20:35:00,660.66,-0.159,24,stop_loss
2026-01-23T20:36:00,660.61,2026-01-23T20:45:00,659.4,-0.183,9,stop_loss
2026-01-26T12:28:00,661.45,2026-01-26T13:03:00,660.41,-0.157,35,stop_loss
2026-01-26T18:15:00,673.07,2026-01-26T18:40:00,672.03,-0.155,25,stop_loss
2026-01-26T20:01:00,673.29,2026-01-26T20:11:00,672.4,-0.132,10,stop_loss
2026-01-26T20:12:00,672.02,2026-01-26T23:12:00,672.18,0.024,180,time_stop
2026-01-27T09:59:00,673.91,2026-01-27T10:28:00,674.62,0.105,29,take_profit
2026-01-27T12:05:00,673.85,2026-01-27T12:06:00,673.38,-0.07,1,stop_loss
