entry_date,entry_price,exit_date,exit_price,pnl_pct,bars_held,exit_reason
2023-07-24T15:34:00,121.71,2023-07-24T17:32:00,121.44,-0.222,118,stop_loss
2023-07-24T23:14:00,121.83,2023-07-24T23:32:00,121.94,0.09,18,take_profit
2023-07-24T23:50:00,121.8,2023-07-25T08:01:00,122.2,0.328,11,take_profit
2023-07-25T10:13:00,122.22,2023-07-25T10:15:00,122.13,-0.074,2,stop_loss
2023-07-25T10:16:00,122.13,2023-07-25T10:36:00,122.0,-0.106,20,stop_loss
2023-07-25T18:58:00,122.62,2023-07-25T19:14:00,123.01,0.318,16,take_profit
2023-07-25T19:50:00,122.49,2023-07-25T19:59:00,122.22,-0.22,9,stop_loss
2023-07-25T20:00:00,122.21,2023-07-25T20:01:00,125.88,3.003,1,take_profit
2023-07-25T21:34:00,129.75,2023-07-25T22:40:00,130.43,0.524,66,take_profit
2023-07-25T23:13:00,129.7,2023-07-25T23:33:00,130.4,0.54,20,take_profit
