datetime,ma200,ma150,ma50
202606221158,-1,-1,209.7016
202606221159,-1,-1,209.7002
202606221200,-1,-1,209.703
202606221201,-1,-1,209.7014
202606221202,-1,-1,209.701
202606221203,-1,-1,209.7022
202606221204,-1,-1,209.701
202606221205,-1,-1,209.7008
202606221206,-1,-1,209.6998
202606221207,-1,-1,209.7018
202606221208,-1,-1,209.702
202606221209,-1,-1,209.7016
202606221210,-1,-1,209.6992
202606221211,-1,-1,209.7004
202606221212,-1,-1,209.7002
202606221213,-1,-1,209.7
202606221214,-1,-1,209.6992
202606221215,-1,-1,209.7002
202606221216,-1,-1,209.6974
202606221217,-1,-1,209.6972
202606221218,-1,-1,209.6966
202606221219,-1,-1,209.6978
202606221220,-1,-1,209.7002
202606221221,-1,-1,209.7014
202606221222,-1,-1,209.7024
202606221223,-1,-1,209.7022
202606221224,-1,-1,209.7018
202606221225,-1,-1,209.7002
202606221226,-1,-1,209.7022
202606221227,-1,-1,209.7044
202606221228,-1,-1,209.7034
202606221229,-1,-1,209.7052
202606221230,-1,-1,209.7056
202606221231,-1,-1,209.7088
202606221232,-1,-1,209.7128
202606221233,-1,-1,209.7126
202606221234,-1,-1,209.7136
202606221235,-1,-1,209.7152
202606221236,-1,-1,209.7126
202606221237,-1,-1,209.7114
202606221238,-1,-1,209.7142
202606221239,-1,-1,209.714
202606221240,-1,-1,209.7172
202606221241,-1,-1,209.7164
202606221242,-1,-1,209.707
202606221243,-1,-1,209.712
202606221244,-1,-1,209.7092
202606221245,-1,-1,209.7056
202606221246,-1,-1,209.7074
202606221247,-1,-1,209.7112
202606221248,-1,-1,209.7122
202606221249,-1,-1,209.7138
202606221250,-1,-1,209.7134
202606221251,-1,-1,209.7134
202606221252,-1,-1,209.7112
202606221253,-1,-1,209.7104
202606221254,-1,-1,209.7092
202606221255,-1,-1,209.7102
202606221256,-1,-1,209.7122
202606221257,-1,-1,209.7138
202606221258,-1,-1,209.7134
202606221259,-1,-1,209.714
202606221300,-1,-1,209.7182
202606221301,-1,-1,209.718
202606221302,-1,-1,209.718
202606221303,-1,-1,209.7202
202606221304,-1,-1,209.7198
202606221305,-1,-1,209.7156
202606221306,-1,-1,209.7136
202606221307,-1,-1,209.7134
202606221308,-1,-1,209.713
202606221309,-1,-1,209.7138
202606221310,-1,-1,209.716
202606221311,-1,-1,209.7176
202606221312,-1,-1,209.7208
202606221313,-1,-1,209.7208
202606221314,-1,-1,209.7212
202606221315,-1,-1,209.7196
202606221316,-1,-1,209.7172
202606221317,-1,-1,209.7232
202606221318,-1,-1,209.723
202606221319,-1,-1,209.7208
202606221320,-1,-1,209.7204
202606221321,-1,-1,209.7194
202606221322,-1,-1,209.723
202606221323,-1,-1,209.7242
202606221324,-1,-1,209.7238
202606221325,-1,-1,209.7256
202606221326,-1,-1,209.7238
202606221327,-1,-1,209.7206
202606221328,-1,-1,209.728
202606221329,-1,-1,209.728
202606221330,-1,-1,209.7312
202606221331,-1,-1,209.721
202606221332,-1,-1,209.7386
202606221333,-1,-1,209.7614
202606221334,-1,-1,209.772
202606221335,-1,-1,209.7648
202606221336,-1,-1,209.7692
202606221337,-1,-1,209.766
202606221338,-1,-1,209.7676
202606221339,-1,-1,209.7676
202606221340,-1,-1,209.7718
202606221341,-1,-1,209.7658
202606221342,-1,-1,209.7564
202606221343,-1,-1,209.7472
202606221344,-1,-1,209.746
202606221345,-1,-1,209.7492
202606221346,-1,-1,209.734
202606221347,-1,-1,209.753
202606221348,-1,-1,209.7474
202606221349,-1,-1,209.7502
202606221350,-1,-1,209.7546
202606221351,-1,-1,209.7508
202606221352,-1,-1,209.7456
