datetime,open,close,high,low,volume,status
20260225,210.46,210.64,211.59,208.93,20585400.0,1
20260226,210.64,207.92,211.05,205.34,25974700.0,1
20260227,206.82,210.0,210.33,205.2,26644400.0,1
20260302,204.51,208.39,209.73,203.46,25958600.0,1
20260303,203.1,208.73,209.18,202.48,25028500.0,1
20260304,210.47,216.82,217.54,210.15,33322700.0,1
20260305,215.98,218.94,220.47,215.6,37406600.0,1
20260306,215.1,213.21,217.32,212.53,29338600.0,1
20260309,210.45,213.49,213.82,207.11,33026200.0,1
20260310,214.13,214.33,215.65,212.43,19916400.0,1
20260311,215.68,212.65,217.0,211.35,19301600.0,1
20260312,210.39,209.53,211.71,208.15,22471200.0,1
20260313,209.42,207.67,210.56,206.22,20901400.0,1
20260316,208.35,211.74,212.73,207.44,24998600.0,1
20260317,212.89,215.2,215.7,212.43,24538300.0,1
20260318,214.09,209.87,215.15,208.82,22090100.0,1
20260319,207.14,208.76,209.12,206.05,19784400.0,1
20260320,207.32,205.37,207.54,204.31,27240400.0,1
20260323,209.84,210.14,212.8,209.51,24715600.0,1
20260324,207.95,207.24,209.35,206.64,20351000.0,1
20260325,211.66,211.71,213.07,209.9,21380200.0,1
20260326,210.61,207.54,212.89,207.12,25675200.0,1
20260327,206.54,199.34,206.64,199.14,32057600.0,1
20260330,201.47,200.95,203.8,199.98,23638200.0,1
20260331,204.89,208.27,210.28,204.14,27854800.0,1
20260401,210.43,210.57,213.58,208.19,24754100.0,1
20260402,206.54,209.77,212.22,204.9,16497500.0,1
20260406,209.8,212.79,212.95,209.59,14447600.0,1
20260407,211.0,213.77,213.97,209.07,15068400.0,1
20260408,223.69,221.25,226.1,219.62,26054600.0,1
20260409,225.23,233.65,233.8,223.27,41531000.0,1
20260410,235.23,238.38,240.43,235.21,34226100.0,1
20260413,237.34,239.89,240.0,235.75,23727700.0,1
20260414,241.78,249.02,252.18,241.78,44270300.0,1
20260415,249.25,248.5,250.44,247.2,23864600.0,1
20260416,248.59,249.7,250.0,244.2,24888400.0,1
20260417,254.86,250.56,256.18,250.11,28743500.0,1
20260420,249.23,248.28,250.08,245.36,21917500.0,1
20260421,255.09,249.91,255.09,249.12,24549400.0,1
20260422,252.54,255.36,255.94,250.33,20995600.0,1
20260423,255.39,255.08,258.79,253.07,21943700.0,1
20260424,259.98,263.99,264.5,257.68,29970500.0,1
20260427,263.46,261.12,264.15,260.34,26598700.0,1
20260428,258.39,259.7,261.03,256.63,24111000.0,1
20260429,258.0,263.04,265.91,257.7,35696100.0,1
20260430,273.17,265.06,273.87,256.16,57850300.0,1
20260501,265.52,268.26,273.32,262.74,30141200.0,1
20260504,268.87,272.05,276.1,268.79,30014900.0,1
20260505,276.08,273.55,278.56,272.38,24398600.0,1
20260506,272.89,274.99,277.8,272.24,23943800.0,1
20260507,275.03,271.17,276.63,270.49,19604000.0,1
20260508,271.63,272.68,274.0,269.95,19382700.0,1
