datetime,ma200,ma150,ma50
202606301733,315.4735,333.2178,370.4406
202606301734,315.474,333.2185,370.4426
202606301735,315.474,333.2185,370.4428
202606301736,315.4731,333.2174,370.4393
202606301737,315.474,333.2185,370.4428
202606301738,315.4737,333.2181,370.4414
202606301739,315.4733,333.2177,370.4402
202606301740,315.4735,333.2179,370.4408
202606301741,315.4736,333.218,370.4412
202606301742,315.473,333.2172,370.4387
202606301743,315.4722,333.2161,370.4356
202606301744,315.4722,333.2161,370.4354
202606301745,315.4728,333.2169,370.438
202606301746,315.4723,333.2163,370.4362
202606301747,315.4707,333.2141,370.4295
202606301748,315.4733,333.2176,370.44
202606301749,315.4726,333.2166,370.437
202606301750,315.4728,333.217,370.4381
202606301751,315.4733,333.2176,370.44
202606301752,315.4746,333.2193,370.4451
202606301753,315.4737,333.2181,370.4414
202606301754,315.4743,333.2189,370.444
202606301755,315.4737,333.2181,370.4416
202606301756,315.4742,333.2187,370.4434
202606301757,315.4734,333.2177,370.4402
202606301758,315.4741,333.2186,370.4431
202606301759,315.4742,333.2187,370.4434
202606301800,315.4747,333.2195,370.4456
202606301801,315.475,333.2198,370.4467
202606301802,315.4733,333.2175,370.4398
202606301803,315.473,333.2172,370.4389
202606301804,315.4734,333.2177,370.4404
202606301805,315.4735,333.2178,370.4407
202606301806,315.4744,333.219,370.4442
202606301807,315.4756,333.2207,370.4492
202606301808,315.4754,333.2204,370.4485
202606301809,315.4747,333.2195,370.4456
202606301810,315.4762,333.2215,370.4516
202606301811,315.4764,333.2217,370.4524
202606301812,315.4767,333.2221,370.4536
202606301813,315.4769,333.2224,370.4545
202606301814,315.4753,333.2202,370.4478
202606301815,315.4763,333.2216,370.4521
202606301816,315.4767,333.2221,370.4534
202606301817,315.4765,333.2219,370.4529
202606301818,315.4774,333.2231,370.4565
202606301819,315.4775,333.2232,370.4568
202606301820,315.4779,333.2237,370.4584
202606301821,315.4781,333.2239,370.459
202606301822,315.4774,333.2231,370.4564
202606301823,315.4781,333.2239,370.459
202606301824,315.4781,333.2239,370.459
202606301825,315.4782,333.2241,370.4596
202606301826,315.4773,333.2229,370.4558
202606301827,315.4778,333.2236,370.4581
202606301828,315.4783,333.2243,370.46
202606301829,315.4781,333.2239,370.459
202606301830,315.4779,333.2237,370.4583
202606301831,315.4781,333.224,370.4592
202606301832,315.4769,333.2224,370.4545
202606301833,315.478,333.2239,370.4588
202606301834,315.4776,333.2233,370.4572
202606301835,315.4781,333.224,370.4592
202606301836,315.4774,333.2231,370.4566
202606301837,315.4775,333.2231,370.4566
202606301838,315.4776,333.2234,370.4573
202606301839,315.4769,333.2224,370.4544
202606301840,315.4781,333.2239,370.459
202606301841,315.4754,333.2203,370.4482
202606301842,315.4751,333.22,370.4472
202606301843,315.4741,333.2187,370.4433
202606301844,315.4734,333.2177,370.4402
202606301845,315.4735,333.2178,370.4406
202606301846,315.4728,333.2169,370.4378
202606301847,315.4744,333.219,370.4442
202606301848,315.4743,333.2189,370.4438
202606301849,315.4756,333.2207,370.4492
202606301850,315.4771,333.2226,370.455
