datetime,ma200,ma150,ma50
202607011444,418.5621,413.6107,405.524
202607011445,418.5584,413.6057,405.5091
202607011446,418.5598,413.6076,405.5147
202607011447,418.5652,413.6148,405.5363
202607011448,418.5648,413.6142,405.5346
202607011449,418.5701,413.6212,405.5557
202607011450,418.5659,413.6157,405.539
202607011451,418.5665,413.6164,405.5413
202607011452,418.564,413.6132,405.5316
202607011453,418.5653,413.6149,405.5366
202607011454,418.5627,413.6114,405.5262
202607011455,418.5569,413.6036,405.5029
202607011456,418.557,413.6038,405.5035
202607011457,418.5525,413.5978,405.4855
202607011458,418.5509,413.5957,405.4791
202607011459,418.5555,413.6017,405.4972
202607011500,418.5595,413.6072,405.5136
202607011501,418.5604,413.6083,405.5168
202607011502,418.5638,413.6129,405.5308
202607011503,418.5645,413.6138,405.5333
202607011504,418.5653,413.6149,405.5368
202607011505,418.5686,413.6193,405.5498
202607011506,418.5711,413.6226,405.5598
202607011507,418.572,413.6238,405.5634
202607011508,418.5697,413.6208,405.5543
202607011509,418.573,413.6251,405.5672
202607011510,418.5746,413.6273,405.5738
202607011511,418.5735,413.6258,405.5694
202607011512,418.5734,413.6257,405.5692
202607011513,418.5739,413.6263,405.571
202607011514,418.5774,413.6311,405.5852
202607011515,418.5757,413.6288,405.5784
202607011516,418.5705,413.6218,405.5574
202607011517,418.5699,413.621,405.555
202607011518,418.5735,413.6258,405.5693
202607011519,418.5735,413.6259,405.5696
202607011520,418.5791,413.6333,405.5918
202607011521,418.5803,413.6349,405.5966
202607011522,418.5803,413.6349,405.5968
202607011523,418.585,413.6412,405.6156
202607011524,418.586,413.6425,405.6194
202607011525,418.5862,413.6427,405.6202
202607011526,418.5877,413.6448,405.6263
202607011527,418.5888,413.6462,405.6307
202607011528,418.5859,413.6424,405.6192
202607011529,418.5851,413.6413,405.6158
202607011530,418.585,413.6411,405.6153
202607011531,418.5859,413.6423,405.619
202607011532,418.5848,413.6409,405.6148
202607011533,418.5845,413.6405,405.6135
202607011534,418.5827,413.6381,405.6062
202607011535,418.586,413.6425,405.6194
