date,symbol,ma200,ma150,ma50
20260106,NKE,66.6035,68.8781,63.7252
20260107,NKE,66.5802,68.8841,63.6094
20260108,NKE,66.5691,68.8996,63.5404
20260109,NKE,66.5655,68.9287,63.508
20260112,NKE,66.5664,68.9461,63.5086
20260113,NKE,66.5686,68.9745,63.5354
20260114,NKE,66.5806,68.985,63.553
20260115,NKE,66.5864,68.9961,63.5936
20260116,NKE,66.5837,69.0078,63.6584
20260120,NKE,66.6004,69.0268,63.6876
20260121,NKE,66.6478,69.0523,63.7594
20260122,NKE,66.6889,69.0891,63.8428
20260123,NKE,66.7314,69.1247,63.9236
20260126,NKE,66.793,69.158,63.9586
20260127,NKE,66.8123,69.1701,63.9372
20260128,NKE,66.8527,69.1752,63.86
20260129,NKE,66.8931,69.1853,63.824
20260130,NKE,66.9255,69.1349,63.8004
20260202,NKE,66.9651,69.0693,63.8006
20260203,NKE,67.0029,69.0025,63.7622
20260204,NKE,67.0435,68.9385,63.8108
20260205,NKE,67.0707,68.842,63.7962
20260206,NKE,67.0952,68.7599,63.8326
20260209,NKE,67.1202,68.6681,63.807
20260210,NKE,67.1456,68.5968,63.7816
20260211,NKE,67.1693,68.5223,63.7356
20260212,NKE,67.1884,68.4313,63.6496
20260213,NKE,67.2168,68.3675,63.6092
20260217,NKE,67.2559,68.3171,63.5852
20260218,NKE,67.2993,68.274,63.5782
20260219,NKE,67.3338,68.2315,63.5736
20260220,NKE,67.3731,68.18,63.6086
20260223,NKE,67.3978,68.1191,63.605
20260224,NKE,67.4248,68.0521,63.5678
20260225,NKE,67.4468,67.9718,63.477
20260226,NKE,67.4744,67.8861,63.4038
20260227,NKE,67.4731,67.7969,63.2894
20260302,NKE,67.4656,67.6952,63.1666
20260303,NKE,67.4551,67.5606,63.0368
20260304,NKE,67.4368,67.4318,63.0402
20260305,NKE,67.4154,67.3075,63.024
20260306,NKE,67.3894,67.1911,63.0174
20260309,NKE,67.3594,67.0698,62.9764
20260310,NKE,67.3357,66.9461,62.9004
20260311,NKE,67.3071,66.8212,62.7918
20260312,NKE,67.278,66.6794,62.6528
20260313,NKE,67.2335,66.5427,62.4886
20260316,NKE,67.1869,66.4133,62.309
20260317,NKE,67.1562,66.2884,62.1468
20260318,NKE,67.1205,66.1455,61.923
20260319,NKE,67.0807,65.9878,61.6888
20260320,NKE,67.0328,65.8304,61.4792
20260323,NKE,66.9829,65.6691,61.2328
20260324,NKE,66.9447,65.5128,60.9928
20260325,NKE,66.895,65.3536,60.7418
20260326,NKE,66.8456,65.1938,60.4592
20260327,NKE,66.7815,65.0265,60.171
20260330,NKE,66.7242,64.8469,59.9084
20260331,NKE,66.6514,64.6385,59.582
20260401,NKE,66.5716,64.4121,59.2058
20260402,NKE,66.4835,64.1851,58.7768
20260406,NKE,66.4037,63.9595,58.3474
20260407,NKE,66.3223,63.7314,57.9152
20260408,NKE,66.238,63.5225,57.478
20260409,NKE,66.1513,63.3173,57.0948
20260410,NKE,66.0577,63.1069,56.705
20260413,NKE,65.9678,62.9001,56.3152
20260414,NKE,65.8474,62.7069,55.9848
20260415,NKE,65.7155,62.5207,55.654
20260416,NKE,65.5895,62.3314,55.3504
20260417,NKE,65.4527,62.1437,54.995
20260420,NKE,65.303,61.9671,54.686
20260421,NKE,65.1551,61.7923,54.3408
20260422,NKE,65.0027,61.6121,54.0066
20260423,NKE,64.8581,61.4289,53.642
20260424,NKE,64.7141,61.2465,53.2894
20260427,NKE,64.5666,61.0744,52.9726
20260428,NKE,64.4292,60.8992,52.6144
20260429,NKE,64.2908,60.7215,52.2118
20260430,NKE,64.1532,60.5422,51.7908
20260501,NKE,64.0151,60.3753,51.3656
20260504,NKE,63.8657,60.2017,50.9228
20260505,NKE,63.7195,60.0251,50.5208
20260506,NKE,63.5685,59.8322,50.1176
20260507,NKE,63.413,59.6335,49.7366
20260508,NKE,63.2502,59.4306,49.3426
20260511,NKE,63.0851,59.2342,48.9498
20260512,NKE,62.9164,59.0421,48.58
20260513,NKE,62.73,58.8644,48.2382
20260514,NKE,62.5503,58.6844,47.9058
20260515,NKE,62.3765,58.5092,47.5834
20260518,NKE,62.2173,58.3625,47.2956
20260519,NKE,62.0573,58.1971,47.0196
20260520,NKE,61.9036,58.0388,46.7764
20260521,NKE,61.7545,57.8781,46.5544
20260522,NKE,61.5998,57.7309,46.3608
20260526,NKE,61.452,57.5801,46.18
20260527,NKE,61.3106,57.4357,46.0026
20260528,NKE,61.1776,57.2972,45.8454
20260529,NKE,61.0346,57.1459,45.702
20260601,NKE,60.8773,56.9866,45.5458
20260602,NKE,60.7136,56.8172,45.363
20260603,NKE,60.5468,56.651,45.1798
20260604,NKE,60.3774,56.4907,44.9712
20260605,NKE,60.2079,56.3403,44.7706
20260608,NKE,60.0433,56.1954,44.5916
20260609,NKE,59.8852,56.0618,44.4614
20260610,NKE,59.7119,55.9363,44.307
20260611,NKE,59.5433,55.8327,44.2576
20260612,NKE,59.3747,55.7185,44.2622
20260615,NKE,59.2105,55.6075,44.2864
20260616,NKE,59.0469,55.4998,44.3092
20260617,NKE,58.8811,55.3897,44.3302
20260618,NKE,58.7352,55.2701,44.3736
20260622,NKE,58.5781,55.1309,44.3606
20260623,NKE,58.4209,54.9759,44.3628
20260624,NKE,58.2604,54.8267,44.341
