date,symbol,ma200,ma150,ma50
20250122,AVGO,-1,-1,202.352
20250123,AVGO,-1,-1,203.48
20250124,AVGO,-1,-1,204.6916
20250127,AVGO,-1,-1,205.2504
20250128,AVGO,-1,-1,205.8992
20250129,AVGO,-1,179.2608,206.7424
20250130,AVGO,-1,179.6455,207.668
20250131,AVGO,-1,180.0609,208.759
20250203,AVGO,-1,180.4701,209.859
20250204,AVGO,-1,180.9417,211.164
20250205,AVGO,-1,181.4083,212.6016
20250206,AVGO,-1,181.8507,213.9756
20250207,AVGO,-1,182.1897,215.1726
20250210,AVGO,-1,182.6219,216.5766
20250211,AVGO,-1,183.0259,217.996
20250212,AVGO,-1,183.4499,219.534
20250213,AVGO,-1,183.8529,220.9914
20250214,AVGO,-1,184.2652,222.3046
20250218,AVGO,-1,184.6518,223.4704
20250219,AVGO,-1,185.0336,224.6228
20250220,AVGO,-1,185.4195,225.7474
20250221,AVGO,-1,185.8258,226.5248
20250224,AVGO,-1,186.1332,227.1166
20250225,AVGO,-1,186.4575,227.7988
20250226,AVGO,-1,186.8129,228.42
20250227,AVGO,-1,187.0651,228.2778
20250228,AVGO,-1,187.3809,227.7922
20250303,AVGO,-1,187.6337,226.6092
20250304,AVGO,-1,187.8918,225.6562
20250305,AVGO,-1,188.1371,224.9254
20250306,AVGO,-1,188.4982,224.6312
20250307,AVGO,-1,188.7035,224.0804
20250310,AVGO,-1,188.9095,223.0084
20250311,AVGO,-1,189.227,222.0334
20250312,AVGO,-1,189.5577,221.0196
20250313,AVGO,-1,189.9133,220.0924
20250314,AVGO,-1,190.32,219.3426
20250317,AVGO,-1,190.63,218.5838
20250318,AVGO,-1,190.8977,217.7106
20250319,AVGO,-1,191.2199,217.011
20250320,AVGO,-1,191.4424,216.0706
20250321,AVGO,-1,191.6654,215.3038
20250324,AVGO,-1,191.8291,214.5636
20250325,AVGO,-1,191.9804,213.85
20250326,AVGO,-1,192.0491,212.8304
20250327,AVGO,-1,192.0951,211.7536
20250328,AVGO,-1,192.1105,210.5326
20250331,AVGO,-1,192.1319,209.276
20250401,AVGO,-1,192.1498,207.8966
20250402,AVGO,-1,192.1565,206.2732
20250403,AVGO,-1,192.1207,204.57
20250404,AVGO,-1,192.0707,202.656
20250407,AVGO,-1,192.0708,200.9518
20250408,AVGO,-1,192.0015,199.8606
20250409,AVGO,-1,192.2062,199.374
20250410,AVGO,184.0601,192.3143,198.4578
20250411,AVGO,184.1753,192.5751,197.7648
20250414,AVGO,184.2699,192.8421,196.8968
20250415,AVGO,184.3364,193.0548,195.9354
20250416,AVGO,184.404,193.2283,194.7908
20250417,AVGO,184.441,193.3183,193.5388
20250421,AVGO,184.4492,193.3342,192.2446
20250422,AVGO,184.4539,193.3804,191.2466
20250423,AVGO,184.4906,193.4735,190.0966
20250424,AVGO,184.5637,193.6559,189.177
20250425,AVGO,184.6562,193.8407,188.275
20250428,AVGO,184.7456,194.0066,187.4238
20250429,AVGO,184.8372,194.1283,186.5534
20250430,AVGO,184.9717,194.2913,185.9316
20250501,AVGO,185.1026,194.4376,185.3096
20250502,AVGO,185.2766,194.615,184.848
20250505,AVGO,185.4904,194.7656,184.484
20250506,AVGO,185.6955,194.9711,184.3824
20250507,AVGO,185.9338,195.1893,184.3624
20250508,AVGO,186.1702,195.4679,184.2422
20250509,AVGO,186.4054,195.7134,184.4264
20250512,AVGO,186.7463,196.0446,184.8426
20250513,AVGO,187.164,196.4296,185.755
20250514,AVGO,187.5613,196.8036,186.57
20250515,AVGO,187.9714,197.1477,187.4742
20250516,AVGO,188.349,197.4043,187.9012
20250519,AVGO,188.6844,197.7067,188.627
20250520,AVGO,189.0924,198.0416,189.6412
20250521,AVGO,189.5223,198.3583,190.4082
20250522,AVGO,189.9438,198.7196,191.102
20250523,AVGO,190.3806,199.0601,191.7826
20250527,AVGO,190.8897,199.4225,192.599
20250528,AVGO,191.3907,199.8731,193.673
20250529,AVGO,191.8505,200.2745,194.709
20250530,AVGO,192.3162,200.6921,195.6054
20250602,AVGO,192.7806,201.1965,196.7952
20250603,AVGO,193.2765,201.7651,198.1096
20250604,AVGO,193.7497,202.3555,199.5118
20250605,AVGO,194.1672,202.8675,200.7278
20250606,AVGO,194.5678,203.3265,202.1238
20250609,AVGO,194.9678,203.7855,203.5856
20250610,AVGO,195.3587,204.2755,205.1036
20250611,AVGO,195.8028,204.8289,206.8152
20250612,AVGO,196.2433,205.4019,208.5236
20250613,AVGO,196.6854,205.9005,210.2724
20250616,AVGO,197.1371,206.3693,212.186
20250617,AVGO,197.6208,206.8023,214.271
20250618,AVGO,198.0821,207.2531,216.116
20250620,AVGO,198.5158,207.7233,218.0588
20250623,AVGO,199.0307,208.2591,219.5042
20250624,AVGO,199.5812,208.8607,221.3818
20250625,AVGO,200.1901,209.4892,223.0348
20250626,AVGO,200.8601,210.1899,224.914
20250627,AVGO,201.5076,210.8868,226.866
20250630,AVGO,202.1463,211.6185,228.9006
20250701,AVGO,202.6849,212.3083,230.7846
20250702,AVGO,203.2053,213.0129,232.8186
20250703,AVGO,203.7468,213.7551,234.846
20250707,AVGO,204.3006,214.4851,236.7822
20250708,AVGO,204.8474,215.1983,238.4218
20250709,AVGO,205.4149,215.9821,240.1374
20250710,AVGO,205.9561,216.7399,241.8044
20250711,AVGO,206.4724,217.4543,243.5048
20250714,AVGO,206.9852,218.1563,245.0668
20250715,AVGO,207.5093,218.8856,246.7244
20250716,AVGO,208.0253,219.6172,248.2562
20250717,AVGO,208.571,220.332,249.9872
20250718,AVGO,209.125,221.0285,251.5866
20250721,AVGO,209.7051,221.8046,253.2526
20250722,AVGO,210.2791,222.4583,254.7128
20250723,AVGO,210.8813,223.0297,256.385
20250724,AVGO,211.4663,223.4554,257.7314
20250725,AVGO,212.0371,223.7413,258.8596
20250728,AVGO,212.6366,224.1206,260.1356
20250729,AVGO,213.2181,224.6095,261.429
20250730,AVGO,213.8031,225.1772,262.9992
20250731,AVGO,214.3387,225.6473,264.2346
20250801,AVGO,214.8691,226.0004,265.3516
20250804,AVGO,215.4491,226.3877,266.7216
20250805,AVGO,216.0246,226.6871,267.9396
20250806,AVGO,216.641,227.0863,269.3838
20250807,AVGO,217.2556,227.5655,270.755
20250808,AVGO,217.8837,228.0573,271.9152
20250811,AVGO,218.5046,228.5383,273.1952
20250812,AVGO,219.1764,229.0819,274.6292
20250813,AVGO,219.8533,229.5631,275.8236
20250814,AVGO,220.5551,230.1127,276.9248
20250815,AVGO,221.2208,230.6307,277.8166
20250818,AVGO,221.8875,231.1751,278.9474
20250819,AVGO,222.4651,231.6118,279.8812
20250820,AVGO,223.0406,232.0485,280.8062
