date,symbol,ma200,ma150,ma50
20251008,TXN,186.6116,185.6261,188.2086
20251009,TXN,186.584,185.5571,188.0308
20251010,TXN,186.5112,185.4407,187.869
20251013,TXN,186.4369,185.3627,187.7536
20251014,TXN,186.3447,185.3397,187.578
20251015,TXN,186.2653,185.3343,187.376
20251016,TXN,186.1788,185.3381,187.0658
20251017,TXN,186.1236,185.3427,186.9046
20251020,TXN,186.0861,185.34,186.7506
20251021,TXN,185.9728,185.2545,186.3762
20251022,TXN,185.872,185.1697,185.917
20251023,TXN,185.7719,185.1128,185.5
20251024,TXN,185.6572,185.0474,185.0162
20251027,TXN,185.5541,184.939,184.5014
20251028,TXN,185.4375,184.8247,183.9658
20251029,TXN,185.2816,184.6667,183.2568
20251030,TXN,185.1141,184.5317,182.455
20251031,TXN,184.937,184.4395,181.665
20251103,TXN,184.8021,184.3151,180.7632
20251104,TXN,184.6369,184.1843,179.8288
20251105,TXN,184.4808,184.1295,178.9806
20251106,TXN,184.2964,184.0993,178.094
20251107,TXN,184.1427,184.1646,177.2214
20251110,TXN,184.0156,184.1859,176.392
20251111,TXN,183.8796,184.2877,175.6042
20251112,TXN,183.788,184.2421,174.939
20251113,TXN,183.6966,184.2729,174.4514
20251114,TXN,183.5672,184.3539,173.8838
20251117,TXN,183.4194,184.3861,173.2706
20251118,TXN,183.2993,184.4427,172.7196
20251119,TXN,183.1829,184.5229,172.2
20251120,TXN,183.0464,184.56,171.5996
20251121,TXN,182.9283,184.6544,171.1424
20251124,TXN,182.8338,184.7293,170.7888
20251125,TXN,182.7411,184.7443,170.461
20251126,TXN,182.6703,184.7631,170.1656
20251128,TXN,182.6127,184.7969,169.8952
20251201,TXN,182.5472,184.8382,169.6692
20251202,TXN,182.5083,184.9392,169.59
20251203,TXN,182.4846,185.0846,169.584
20251204,TXN,182.4033,185.2284,169.4854
20251205,TXN,182.2978,185.3481,169.4876
20251208,TXN,182.1912,185.4687,169.4004
20251209,TXN,182.0821,185.5826,169.3244
20251210,TXN,181.9882,185.6955,169.301
20251211,TXN,181.9092,185.7989,169.3322
20251212,TXN,181.8465,185.8485,169.2704
20251215,TXN,181.7515,185.782,169.2034
20251216,TXN,181.6653,185.7112,169.1246
20251217,TXN,181.5579,185.6263,169.0746
20251218,TXN,181.4614,185.548,168.9674
20251219,TXN,181.3974,185.4811,168.9182
20251222,TXN,181.3417,185.4205,169.0448
20251223,TXN,181.294,185.3443,169.088
20251224,TXN,181.2908,185.2868,169.144
20251226,TXN,181.2966,185.2671,169.1836
20251229,TXN,181.3054,185.2658,169.207
20251230,TXN,181.3024,185.2135,169.1814
20251231,TXN,181.267,185.1223,169.048
20260102,TXN,181.2643,185.0655,169.2934
20260105,TXN,181.2408,185.0361,169.4542
20260106,TXN,181.2962,185.0865,169.8464
20260107,TXN,181.3257,185.0661,170.1606
20260108,TXN,181.3413,185.0521,170.5484
20260109,TXN,181.3731,185.0428,171.018
20260112,TXN,181.3973,185.0174,171.589
20260113,TXN,181.4363,184.9481,172.15
20260114,TXN,181.5231,184.8853,172.7738
20260115,TXN,181.5772,184.823,173.3638
20260116,TXN,181.6424,184.7699,174.017
20260120,TXN,181.7315,184.7319,174.5374
20260121,TXN,181.8808,184.7187,175.2254
20260122,TXN,182.1017,184.7025,175.9128
20260123,TXN,182.2821,184.6663,176.5706
20260126,TXN,182.5431,184.6547,177.3094
20260127,TXN,182.7609,184.723,178.3172
20260128,TXN,183.0515,184.7891,179.387
20260129,TXN,183.4041,184.8718,180.5546
20260130,TXN,183.7294,184.9257,181.7592
20260202,TXN,184.1136,185.0588,183.126
20260203,TXN,184.484,185.1437,184.3674
20260204,TXN,184.8566,185.2233,185.7464
20260205,TXN,185.2466,185.2773,187.0232
20260206,TXN,185.6069,185.3129,188.2398
20260209,TXN,185.8986,185.3443,189.3614
20260210,TXN,186.1904,185.3729,190.4722
20260211,TXN,186.502,185.4351,191.6174
20260212,TXN,186.8022,185.4475,192.694
20260213,TXN,187.1286,185.4742,193.6968
20260217,TXN,187.4599,185.5133,194.5858
20260218,TXN,187.7815,185.5431,195.441
20260219,TXN,188.0493,185.545,196.1528
20260220,TXN,188.3366,185.5656,196.9404
20260223,TXN,188.6274,185.5875,197.7618
20260224,TXN,188.8736,185.5992,198.408
20260225,TXN,189.1146,185.7665,199.0618
20260226,TXN,189.311,185.9333,199.6986
20260227,TXN,189.4324,186.104,200.3836
20260302,TXN,189.5365,186.2627,201.0126
20260303,TXN,189.6123,186.3501,201.5706
20260304,TXN,189.6862,186.4256,202.1008
20260305,TXN,189.7436,186.4933,202.531
20260306,TXN,189.7705,186.5781,202.8206
20260309,TXN,189.8056,186.6771,203.1896
20260310,TXN,189.8661,186.7753,203.6038
20260311,TXN,189.9488,186.8513,203.9942
20260312,TXN,190.0194,186.851,204.2802
20260313,TXN,190.0531,186.8861,204.5722
20260316,TXN,190.0907,186.9315,204.9958
20260317,TXN,190.1329,187.0016,205.3352
20260318,TXN,190.1732,186.9853,205.5846
20260319,TXN,190.1957,186.9566,205.5234
20260320,TXN,190.1997,186.9258,205.6006
20260323,TXN,190.1892,186.8834,205.6004
20260324,TXN,190.2201,186.912,205.7522
20260325,TXN,190.2365,186.9132,205.8938
20260326,TXN,190.2125,186.8703,206.0058
20260327,TXN,190.1506,186.7951,205.9464
20260330,TXN,190.0777,186.6562,205.8416
20260331,TXN,190.0473,186.5751,205.8796
20260401,TXN,190.0513,186.5092,206.0096
20260402,TXN,190.0381,186.4386,205.9964
20260406,TXN,190.0459,186.4035,206.0762
20260407,TXN,190.0874,186.4378,206.3508
20260408,TXN,190.139,186.5019,206.592
20260409,TXN,190.2012,186.6307,206.636
20260410,TXN,190.2489,186.8222,206.6282
20260413,TXN,190.306,187.0157,206.6086
20260414,TXN,190.3645,187.2368,206.6806
20260415,TXN,190.4144,187.4422,206.481
20260416,TXN,190.5065,187.7208,206.595
20260417,TXN,190.5974,188.0219,206.7198
20260420,TXN,190.6942,188.3701,206.9448
20260421,TXN,190.7843,188.7424,207.1986
20260422,TXN,191.0315,189.3052,208.0932
20260423,TXN,191.3522,189.976,209.2902
20260424,TXN,191.6562,190.6108,210.3198
20260427,TXN,191.903,191.2109,211.2694
20260428,TXN,192.1345,191.8007,212.1154
20260429,TXN,192.3687,192.3682,212.9348
20260430,TXN,192.6819,193.0082,214.0982
20260501,TXN,192.9935,193.6599,215.3392
20260504,TXN,193.3099,194.2945,216.5426
20260505,TXN,193.6125,194.9246,217.6876
20260506,TXN,193.9908,195.6249,219.1658
